ID,Value,Source
okin1246]-Table 1.tsv-TE059,0,van der Lubbe (2015:368-370)
okin1246]-Table 1.tsv-TE066,0,van der Lubbe (2015:356, 362)
okin1246]-Table 1.tsv-TE078,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS001,1,van der Lubbe (2015:351)
okin1246]-Table 1.tsv-TS002,1,van der Lubbe (2015:351)
okin1246]-Table 1.tsv-TS003,1,van der Lubbe (2015:359)
okin1246]-Table 1.tsv-TS004,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS005,1,van der Lubbe (2015:352)
okin1246]-Table 1.tsv-TS006,0,van der Lubbe (2015:352)
okin1246]-Table 1.tsv-TS007,1,van der Lubbe (2015:358)
okin1246]-Table 1.tsv-TS008,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS009,?,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS010,?,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS079,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS080,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS086,1,van der Lubbe (2015:368)
okin1246]-Table 1.tsv-TS087,0,van der Lubbe (2015:345-376)
okin1246]-Table 1.tsv-TS088,0,van der Lubbe (2015:345-376)
Old oldu1238]-Table 1.tsv-GB020,0,Erdal (2004:359-360)
Old oldu1238]-Table 1.tsv-GB021,0,Erdal (2004:359-360)
Old oldu1238]-Table 1.tsv-GB022,1,Erdal (2004:359-360)
Old oldu1238]-Table 1.tsv-GB023,0,Erdal (2004:359-360)
Old oldu1238]-Table 1.tsv-GB026,?,Erdal (2004:384)
Old oldu1238]-Table 1.tsv-GB027,1,Erdal (2004:180, 337)
Old oldu1238]-Table 1.tsv-GB028,0,Erdal (2004:192, 233)
Old oldu1238]-Table 1.tsv-GB030,0,Erdal (2004:199)
Old oldu1238]-Table 1.tsv-GB031,0,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB035,0,Erdal (2004:199)
Old oldu1238]-Table 1.tsv-GB036,0,Erdal (2004:199)
Old oldu1238]-Table 1.tsv-GB037,0,Erdal (2004:199)
Old oldu1238]-Table 1.tsv-GB038,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB039,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB041,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB042,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB043,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB044,1,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB046,?,Erdal (2004:158-160)
Old oldu1238]-Table 1.tsv-GB047,1,Erdal (2004:151)
Old oldu1238]-Table 1.tsv-GB048,1,Erdal (2004:151)
Old oldu1238]-Table 1.tsv-GB049,1,Erdal (2004:151)
Old oldu1238]-Table 1.tsv-GB051,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB052,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB053,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB054,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB057,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB058,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB059,?,Erdal (2004:162)
Old oldu1238]-Table 1.tsv-GB068,0,Erdal (2004:384)
Old oldu1238]-Table 1.tsv-GB069,0,Erdal (2004:384)
Old oldu1238]-Table 1.tsv-GB070,1,Erdal (2004:168-170)
Old oldu1238]-Table 1.tsv-GB071,1,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB072,1,Erdal (2004:171-180)
Old oldu1238]-Table 1.tsv-GB073,1,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB074,0,Erdal (2004:394-405)
Old oldu1238]-Table 1.tsv-GB075,1,Erdal (2004:394-405)
Old oldu1238]-Table 1.tsv-GB079,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB080,1,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB081,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB082,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB083,1,Erdal (2004:237-238,246)
Old oldu1238]-Table 1.tsv-GB084,1,Erdal (2004:242)
Old oldu1238]-Table 1.tsv-GB086,1,Erdal (2004:263)
Old oldu1238]-Table 1.tsv-GB089,1,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB090,0,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB091,1,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB092,0,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB093,0,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB094,0,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB095,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB096,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB098,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB099,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB103,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB104,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB105,0,Erdal (2004:368)
Old oldu1238]-Table 1.tsv-GB107,1,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB108,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB109,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB110,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB111,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB113,1,Erdal (2004:223)
Old oldu1238]-Table 1.tsv-GB114,1,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB115,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB116,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB117,1,Erdal (2004:324)
Old oldu1238]-Table 1.tsv-GB118,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB119,1,Erdal (2004:521)
Old oldu1238]-Table 1.tsv-GB120,1,Erdal (2004:249-252)
Old oldu1238]-Table 1.tsv-GB121,1,Erdal (2004:245)
Old oldu1238]-Table 1.tsv-GB122,0,Erdal (2004:230)
Old oldu1238]-Table 1.tsv-GB123,1,Erdal (2004:335)
Old oldu1238]-Table 1.tsv-GB124,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB126,1,Erdal (2004:323-324)
Old oldu1238]-Table 1.tsv-GB127,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB129,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB131,0,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB132,0,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB133,1,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB134,1,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB135,?,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB136,1,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-GB137,1,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB138,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB139,0,Erdal (2004:229, 351)
Old oldu1238]-Table 1.tsv-GB140,0,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB146,0,Erdal (2004:366-369)
Old oldu1238]-Table 1.tsv-GB147,1,Erdal (2004:228)
Old oldu1238]-Table 1.tsv-GB148,0,Erdal (2004:228-229)
Old oldu1238]-Table 1.tsv-GB149,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB150,1,Erdal (2004:308)
Old oldu1238]-Table 1.tsv-GB151,0,Erdal (2004:164)
Old oldu1238]-Table 1.tsv-GB152,1,Erdal (2004:458)
Old oldu1238]-Table 1.tsv-GB155,1,Erdal (2004:223)
Old oldu1238]-Table 1.tsv-GB156,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB158,0,Erdal (2004:151)
Old oldu1238]-Table 1.tsv-GB159,0,Erdal (2004:151)
Old oldu1238]-Table 1.tsv-GB160,1,Erdal (2004:137, 151)
Old oldu1238]-Table 1.tsv-GB165,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB166,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB167,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB170,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB171,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB172,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB177,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB184,0,Erdal (2004:359)
Old oldu1238]-Table 1.tsv-GB185,0,Erdal (2004:388)
Old oldu1238]-Table 1.tsv-GB186,0,Erdal (2004:359-360)
Old oldu1238]-Table 1.tsv-GB187,1,Erdal (2004:145)
Old oldu1238]-Table 1.tsv-GB188,0,Erdal (2004:145)
Old oldu1238]-Table 1.tsv-GB192,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB196,0,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB197,0,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB198,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB204,1,Erdal (2004:389, 405)
Old oldu1238]-Table 1.tsv-GB250,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB252,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB253,1,Erdal (2004:367-368)
Old oldu1238]-Table 1.tsv-GB254,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB256,?,Erdal (2004:379-380)
Old oldu1238]-Table 1.tsv-GB257,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB260,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB262,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB263,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB264,1,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB265,0,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB266,1,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB270,0,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB273,0,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB275,0,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB276,0,Erdal (2004:372)
Old oldu1238]-Table 1.tsv-GB285,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB286,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB291,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB296,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB297,0,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB298,0,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB299,1,Erdal (2004:229)
Old oldu1238]-Table 1.tsv-GB300,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB301,1,Erdal (2004:233)
Old oldu1238]-Table 1.tsv-GB302,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB303,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB304,1,Erdal (2004:433)
Old oldu1238]-Table 1.tsv-GB305,1,Erdal (2004:209)
Old oldu1238]-Table 1.tsv-GB306,0,Erdal (2004:191)
Old oldu1238]-Table 1.tsv-GB309,1,Erdal (2004:272)
Old oldu1238]-Table 1.tsv-GB312,1,Erdal (2004:235,520-522)
Old oldu1238]-Table 1.tsv-GB313,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB314,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB315,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB316,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB317,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB318,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB319,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB320,0,Erdal (2004:158)
Old oldu1238]-Table 1.tsv-GB321,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB322,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB323,1,Erdal (2004:239,258,272-273)
Old oldu1238]-Table 1.tsv-GB324,?,Erdal (2004:518)
Old oldu1238]-Table 1.tsv-GB325,0,Erdal (2004:214)
Old oldu1238]-Table 1.tsv-GB326,1,Erdal (2004:412)
Old oldu1238]-Table 1.tsv-GB327,1,Erdal (2004:436)
Old oldu1238]-Table 1.tsv-GB328,1,Erdal (2004:436)
Old oldu1238]-Table 1.tsv-GB329,0,Erdal (2004:436)
Old oldu1238]-Table 1.tsv-GB330,1,Erdal (2004:436)
Old oldu1238]-Table 1.tsv-GB331,0,Erdal (2004:436)
Old oldu1238]-Table 1.tsv-GB333,1,Erdal (2004:220)
Old oldu1238]-Table 1.tsv-GB334,0,Erdal (2004:220)
Old oldu1238]-Table 1.tsv-GB335,0,Erdal (2004:220)
Old oldu1238]-Table 1.tsv-GB336,0,Erdal (2004:220)
Old oldu1238]-Table 1.tsv-GB400,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB401,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB402,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB403,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB408,1,Erdal (2004:170)
Old oldu1238]-Table 1.tsv-GB409,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB410,?,Erdal (2004:170)
Old oldu1238]-Table 1.tsv-GB415,0,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-GB421,0,Erdal (2004:423,492)
Old oldu1238]-Table 1.tsv-GB422,?,Erdal (2004:423,492)
Old oldu1238]-Table 1.tsv-GB430,0,Erdal (2004:160, 381)
Old oldu1238]-Table 1.tsv-GB431,0,Erdal (2004:160, 381)
Old oldu1238]-Table 1.tsv-GB432,1,Erdal (2004:168, 381)
Old oldu1238]-Table 1.tsv-GB433,1,Erdal (2004:143, 160, 381)
Old oldu1238]-Table 1.tsv-GB519,1,Erdal (2004:520)
Old oldu1238]-Table 1.tsv-GB520,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB521,0,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-GB522,?,Erdal (2004:425)
Old oldu1238]-Table 1.tsv-TE003,1,Erdal (2004:39, 45-46)
Old oldu1238]-Table 1.tsv-TE004,0,Erdal (2004:39, 45-46)
Old oldu1238]-Table 1.tsv-TE005,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-TE006,0,Erdal (2004:104)
Old oldu1238]-Table 1.tsv-TE007,0,Erdal (2004:104-105)
Old oldu1238]-Table 1.tsv-TE008,1,Erdal (2004:40, 62)
Old oldu1238]-Table 1.tsv-TE018,1,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-TE019,1,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-TE027,1,Erdal (2004:192)
Old oldu1238]-Table 1.tsv-TE031,1,Erdal (2004:62)
Old oldu1238]-Table 1.tsv-TE037,1,Erdal (2004:40, 62)
Old oldu1238]-Table 1.tsv-TE038,1,Erdal (2004:62)
Old oldu1238]-Table 1.tsv-TE039,1,Erdal (2004:46)
Old oldu1238]-Table 1.tsv-TE050,0,Erdal (2004:389)
Old oldu1238]-Table 1.tsv-TE052,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-TE053,1,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-TE054,1,Erdal (2004:412)
Old oldu1238]-Table 1.tsv-TE059,?,Erdal (2004:1-536)
Old oldu1238]-Table 1.tsv-TE066,1,Erdal (2004:138)
Old oldu1238]-Table 1.tsv-TE078,0,Erdal (2004:40, 62)
Old oldu1238]-Table 1.tsv-TS001,1,Erdal (2004:159)
Old oldu1238]-Table 1.tsv-TS002,0,Erdal (2004:159)
Old oldu1238]-Table 1.tsv-TS003,1,Erdal (2004:388)
Old oldu1238]-Table 1.tsv-TS004,0,Erdal (2004:388)
Old oldu1238]-Table 1.tsv-TS005,1,Erdal (2004:381)
Old oldu1238]-Table 1.tsv-TS006,1,Erdal (2004:160)
Old oldu1238]-Table 1.tsv-TS007,1,Erdal (2004:384)
Old oldu1238]-Table 1.tsv-TS008,0,Erdal (2004:384)
Old oldu1238]-Table 1.tsv-TS009,1,Erdal (2004:389)
Old oldu1238]-Table 1.tsv-TS010,0,Erdal (2004:389)
Old oldu1238]-Table 1.tsv-TS079,0,Erdal (2004:39, 45-46)
Old oldu1238]-Table 1.tsv-TS080,1,Erdal (2004:39, 45-46)
Old oldu1238]-Table 1.tsv-TS086,1,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-TS087,0,Erdal (2004:423)
Old oldu1238]-Table 1.tsv-TS088,0,Erdal (2004:40, 62)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB020,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB021,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB022,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB023,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB026,0,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB027,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB028,1,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB030,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB031,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB035,0,Georg (2003:201-202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB036,0,Georg (2003:201-202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB037,0,Georg (2003:201-202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB038,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB039,1,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB041,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB042,0,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB043,0,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB044,1,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB046,?,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB047,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB048,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB049,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB051,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB052,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB053,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB054,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB057,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB058,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB059,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB068,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB069,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB070,1,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB071,1,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB072,1,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB073,1,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB074,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB075,1,Georg (2003:200, 206)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB079,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB080,1,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB081,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB082,1,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB083,1,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB084,0,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB086,1,Georg (2003:206-207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB089,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB090,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB091,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB092,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB093,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB094,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB095,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB096,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB098,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB099,0,Georg (2003:206-207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB103,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB104,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB105,0,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB107,1,Georg (2003:204)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB108,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB109,0,Georg (2003:206-207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB110,0,Georg (2003:206-207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB111,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB113,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB114,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB115,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB116,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB117,1,Georg (2003:206)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB118,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB119,0,Georg (2003:203)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB120,1,Georg (2003:206-207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB121,1,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB122,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB123,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB124,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB126,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB127,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB129,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB131,0,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB132,0,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB133,1,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB134,1,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB135,0,Georg (2003:205)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB136,?,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB137,1,Georg (2003:204)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB138,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB139,?,Georg (2003:204)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB140,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB146,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB147,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB148,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB149,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB150,1,Georg (2003:205-206)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB151,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB152,1,Georg (2003:206)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB155,1,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB156,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB158,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB159,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB160,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB165,0,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB166,0,Georg (2003:199)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB167,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB170,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB171,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB172,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB177,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB184,0,Georg (2003:207)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB185,?,Georg (2003:201-202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB186,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB187,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB188,0,Georg (2003:198)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB192,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB196,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB197,0,Georg (2003:202)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB198,0,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB204,?,Georg (2003:193-209)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB250,0,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB252,?,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB253,?,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB254,0,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB256,?,Georg (2003:200)
Ordos [noISO] [ordo1245]-Table 1.tsv-GB257,0,Georg (2003:207-208)
